sample_date,input,County_address,Re_model,Re_estimate,name,color
2022-08-12,CALCAT,San Francisco,Cal-SuWers,0.939803392505252,"",""
2022-08-12,CALCAT,Santa Clara,Cal-SuWers,0.954912860612298,"",""
2022-08-12,CALCAT,Stanislaus,Cal-SuWers,0.937031818291987,"",""
2022-08-12,CALCAT,Yolo,Cal-SuWers,0.980405495197015,"",""
2022-08-12,CALCAT,Sacramento,m.rt,0.958954670541399,Ensemble Est.,black
2022-08-12,CALCAT,San Francisco,m.rt,0.939116612233414,Ensemble Est.,black
2022-08-12,CALCAT,Santa Clara,m.rt,0.945655905374086,Ensemble Est.,black
2022-08-12,CALCAT,Stanislaus,m.rt,0.951637357308827,Ensemble Est.,black
2022-08-12,CALCAT,Yolo,m.rt,0.946299429418228,Ensemble Est.,black
2022-08-13,CALCAT,Sacramento,wt,0.961014156407906,Wallinga-Teunis,orchid
2022-08-13,CALCAT,San Francisco,wt,0.881855513889468,Wallinga-Teunis,orchid
2022-08-13,CALCAT,Santa Clara,wt,0.903816329129741,Wallinga-Teunis,orchid
2022-08-13,CALCAT,Stanislaus,wt,0.984928220815535,Wallinga-Teunis,orchid
2022-08-13,CALCAT,Yolo,wt,0.895264313898472,Wallinga-Teunis,orchid
2022-08-13,CALCAT,Sacramento,cislaghi,0.930204905599215,Cislaghi,salmon
2022-08-13,CALCAT,San Francisco,cislaghi,0.936608029186031,Cislaghi,salmon
2022-08-13,CALCAT,Santa Clara,cislaghi,0.95546430774044,Cislaghi,salmon
2022-08-13,CALCAT,Stanislaus,cislaghi,0.943515007603751,Cislaghi,salmon
2022-08-13,CALCAT,Yolo,cislaghi,0.943093343447845,Cislaghi,salmon
2022-08-13,CALCAT,Sacramento,ucsf,0.958283273363023,UCSF,teal
2022-08-13,CALCAT,San Francisco,ucsf,0.944716619351807,UCSF,teal
2022-08-13,CALCAT,Santa Clara,ucsf,0.9478306468047,UCSF,teal
2022-08-13,CALCAT,Stanislaus,ucsf,0.966629854790439,UCSF,teal
2022-08-13,CALCAT,Yolo,ucsf,0.952653117171537,UCSF,teal
2022-08-13,CALCAT,Sacramento,ww_rtestim,0.985269775358006,CDPH Wastewater,firebrick
2022-08-13,CALCAT,San Francisco,ww_rtestim,0.980569178417303,CDPH Wastewater,firebrick
2022-08-13,CALCAT,Santa Clara,ww_rtestim,0.939083749247635,CDPH Wastewater,firebrick
2022-08-13,CALCAT,Yolo,ww_rtestim,0.941543834146981,CDPH Wastewater,firebrick
2022-08-13,CALCAT,Sacramento,BioBot,0.971775966966122,"",""
2022-08-13,CALCAT,Sacramento,Cal-SuWers,0.960222408464987,"",""
2022-08-13,CALCAT,San Francisco,Cal-SuWers,0.940533679339338,"",""
2022-08-13,CALCAT,Santa Clara,Cal-SuWers,0.956574186876283,"",""
2022-08-13,CALCAT,Stanislaus,Cal-SuWers,0.937040114873465,"",""
2022-08-13,CALCAT,Yolo,Cal-SuWers,0.979283974864566,"",""
2022-08-13,CALCAT,Sacramento,m.rt,0.959541537220612,Ensemble Est.,black
2022-08-13,CALCAT,San Francisco,m.rt,0.939816774869031,Ensemble Est.,black
2022-08-13,CALCAT,Santa Clara,m.rt,0.948196440092223,Ensemble Est.,black
2022-08-13,CALCAT,Stanislaus,m.rt,0.953637080112411,Ensemble Est.,black
2022-08-13,CALCAT,Yolo,m.rt,0.943702070267032,Ensemble Est.,black
2022-08-14,CALCAT,Sacramento,wt,0.962713141230176,Wallinga-Teunis,orchid
2022-08-14,CALCAT,San Francisco,wt,0.878634908795013,Wallinga-Teunis,orchid
2022-08-14,CALCAT,Santa Clara,wt,0.91317277614556,Wallinga-Teunis,orchid
2022-08-14,CALCAT,Stanislaus,wt,0.987026861916427,Wallinga-Teunis,orchid
2022-08-14,CALCAT,Yolo,wt,0.874262432409531,Wallinga-Teunis,orchid
2022-08-14,CALCAT,Sacramento,cislaghi,0.928854397330755,Cislaghi,salmon
2022-08-14,CALCAT,San Francisco,cislaghi,0.930104360430706,Cislaghi,salmon
2022-08-14,CALCAT,Santa Clara,cislaghi,0.941112759007194,Cislaghi,salmon
2022-08-14,CALCAT,Stanislaus,cislaghi,0.94375579645388,Cislaghi,salmon
2022-08-14,CALCAT,Yolo,cislaghi,0.951327470431972,Cislaghi,salmon
2022-08-14,CALCAT,Sacramento,ucsf,0.957810324847253,UCSF,teal
2022-08-14,CALCAT,San Francisco,ucsf,0.944855939927693,UCSF,teal
2022-08-14,CALCAT,Santa Clara,ucsf,0.947477741568579,UCSF,teal
2022-08-14,CALCAT,Stanislaus,ucsf,0.96609156870458,UCSF,teal
2022-08-14,CALCAT,Yolo,ucsf,0.952729890926677,UCSF,teal
2022-08-14,CALCAT,Sacramento,ww_rtestim,0.98433526458217,CDPH Wastewater,firebrick
2022-08-14,CALCAT,San Francisco,ww_rtestim,0.977430778934235,CDPH Wastewater,firebrick
2022-08-14,CALCAT,Santa Clara,ww_rtestim,0.9394191528157,CDPH Wastewater,firebrick
2022-08-14,CALCAT,Yolo,ww_rtestim,0.942281389861091,CDPH Wastewater,firebrick
2022-08-14,CALCAT,Sacramento,BioBot,0.973398927480654,"",""
2022-08-14,CALCAT,Sacramento,Cal-SuWers,0.961055600897108,"",""
2022-08-14,CALCAT,San Francisco,Cal-SuWers,0.941331411421851,"",""
2022-08-14,CALCAT,Santa Clara,Cal-SuWers,0.958325338250931,"",""
2022-08-14,CALCAT,Stanislaus,Cal-SuWers,0.93718384592571,"",""
2022-08-14,CALCAT,Yolo,Cal-SuWers,0.977874590809761,"",""
2022-08-14,CALCAT,Sacramento,m.rt,0.960525684836662,Ensemble Est.,black
2022-08-14,CALCAT,San Francisco,m.rt,0.940556161088814,Ensemble Est.,black
2022-08-14,CALCAT,Santa Clara,m.rt,0.945711884977365,Ensemble Est.,black
2022-08-14,CALCAT,Stanislaus,m.rt,0.954518653898606,Ensemble Est.,black
2022-08-14,CALCAT,Yolo,m.rt,0.945087554447619,Ensemble Est.,black
2022-08-15,CALCAT,Sacramento,wt,0.960632542037002,Wallinga-Teunis,orchid
2022-08-15,CALCAT,San Francisco,wt,0.886038842452247,Wallinga-Teunis,orchid
2022-08-15,CALCAT,Santa Clara,wt,0.925454099513688,Wallinga-Teunis,orchid
2022-08-15,CALCAT,Stanislaus,wt,0.985320149000579,Wallinga-Teunis,orchid
2022-08-15,CALCAT,Yolo,wt,0.864423596530967,Wallinga-Teunis,orchid
2022-08-15,CALCAT,Sacramento,cislaghi,0.939861600434507,Cislaghi,salmon
2022-08-15,CALCAT,San Francisco,cislaghi,0.929933217825754,Cislaghi,salmon
2022-08-15,CALCAT,Santa Clara,cislaghi,0.926558175269736,Cislaghi,salmon
2022-08-15,CALCAT,Stanislaus,cislaghi,0.949331350582684,Cislaghi,salmon
2022-08-15,CALCAT,Yolo,cislaghi,0.960852434916917,Cislaghi,salmon
2022-08-15,CALCAT,Sacramento,ucsf,0.957290237183882,UCSF,teal
2022-08-15,CALCAT,San Francisco,ucsf,0.94504894252139,UCSF,teal
2022-08-15,CALCAT,Santa Clara,ucsf,0.947133840002166,UCSF,teal
2022-08-15,CALCAT,Stanislaus,ucsf,0.965402659109065,UCSF,teal
2022-08-15,CALCAT,Yolo,ucsf,0.952809616555074,UCSF,teal
2022-08-15,CALCAT,Sacramento,ww_rtestim,0.981516647558766,CDPH Wastewater,firebrick
2022-08-15,CALCAT,San Francisco,ww_rtestim,0.970567979551622,CDPH Wastewater,firebrick
2022-08-15,CALCAT,Santa Clara,ww_rtestim,0.939388113480212,CDPH Wastewater,firebrick
2022-08-15,CALCAT,Yolo,ww_rtestim,0.943059867520918,CDPH Wastewater,firebrick
2022-08-15,CALCAT,Sacramento,BioBot,0.97518244800659,"",""
2022-08-15,CALCAT,Sacramento,Cal-SuWers,0.961873265994088,"",""
2022-08-15,CALCAT,San Francisco,Cal-SuWers,0.942224008876995,"",""
2022-08-15,CALCAT,Santa Clara,Cal-SuWers,0.96012221438207,"",""
2022-08-15,CALCAT,Stanislaus,Cal-SuWers,0.937402088676613,"",""
2022-08-15,CALCAT,Yolo,Cal-SuWers,0.976192937573049,"",""
2022-08-15,CALCAT,Sacramento,m.rt,0.961251852505211,Ensemble Est.,black
2022-08-15,CALCAT,San Francisco,m.rt,0.941363033212728,Ensemble Est.,black
2022-08-15,CALCAT,Santa Clara,m.rt,0.942777173097369,Ensemble Est.,black
2022-08-15,CALCAT,Stanislaus,m.rt,0.9557877062074,Ensemble Est.,black
2022-08-15,CALCAT,Yolo,m.rt,0.949076810144964,Ensemble Est.,black
2022-08-16,CALCAT,Sacramento,wt,0.956653386837127,Wallinga-Teunis,orchid
2022-08-16,CALCAT,San Francisco,wt,0.903289478510471,Wallinga-Teunis,orchid
2022-08-16,CALCAT,Santa Clara,wt,0.936429402192836,Wallinga-Teunis,orchid
2022-08-16,CALCAT,Stanislaus,wt,0.979455892401498,Wallinga-Teunis,orchid
2022-08-16,CALCAT,Yolo,wt,0.873734135019871,Wallinga-Teunis,orchid
2022-08-16,CALCAT,Sacramento,cislaghi,0.951891548037996,Cislaghi,salmon
2022-08-16,CALCAT,San Francisco,cislaghi,0.927092086858562,Cislaghi,salmon
2022-08-16,CALCAT,Santa Clara,cislaghi,0.920542114710174,Cislaghi,salmon
2022-08-16,CALCAT,Stanislaus,cislaghi,0.965839852717715,Cislaghi,salmon
2022-08-16,CALCAT,Yolo,cislaghi,0.949519383374473,Cislaghi,salmon
2022-08-16,CALCAT,Sacramento,ucsf,0.956717825346189,UCSF,teal
2022-08-16,CALCAT,San Francisco,ucsf,0.94530126305577,UCSF,teal
2022-08-16,CALCAT,Santa Clara,ucsf,0.946801364911424,UCSF,teal
2022-08-16,CALCAT,Stanislaus,ucsf,0.964544529417041,UCSF,teal
2022-08-16,CALCAT,Yolo,ucsf,0.95288021101785,UCSF,teal
2022-08-16,CALCAT,Sacramento,ww_rtestim,0.977132880355321,CDPH Wastewater,firebrick
2022-08-16,CALCAT,San Francisco,ww_rtestim,0.960630309241606,CDPH Wastewater,firebrick
2022-08-16,CALCAT,Santa Clara,ww_rtestim,0.939224260453853,CDPH Wastewater,firebrick
2022-08-16,CALCAT,Yolo,ww_rtestim,0.943884698944695,CDPH Wastewater,firebrick
2022-08-16,CALCAT,Sacramento,BioBot,0.977091718800719,"",""
2022-08-16,CALCAT,Sacramento,Cal-SuWers,0.962619253307907,"",""
2022-08-16,CALCAT,San Francisco,Cal-SuWers,0.94322851872935,"",""
2022-08-16,CALCAT,Santa Clara,Cal-SuWers,0.961922460991494,"",""
2022-08-16,CALCAT,Stanislaus,Cal-SuWers,0.93764803439764,"",""
2022-08-16,CALCAT,Yolo,Cal-SuWers,0.974266103150371,"",""
2022-08-16,CALCAT,Sacramento,m.rt,0.960935271468745,Ensemble Est.,black
2022-08-16,CALCAT,San Francisco,m.rt,0.942261313009399,Ensemble Est.,black
2022-08-16,CALCAT,Santa Clara,m.rt,0.939908377647086,Ensemble Est.,black
2022-08-16,CALCAT,Stanislaus,m.rt,0.959160959497494,Ensemble Est.,black
2022-08-16,CALCAT,Yolo,m.rt,0.95121882345384,Ensemble Est.,black
2022-08-17,CALCAT,Sacramento,wt,0.952156710878479,Wallinga-Teunis,orchid
2022-08-17,CALCAT,San Francisco,wt,0.927912547627905,Wallinga-Teunis,orchid
2022-08-17,CALCAT,Santa Clara,wt,0.942911701060153,Wallinga-Teunis,orchid
2022-08-17,CALCAT,Stanislaus,wt,0.974057413326482,Wallinga-Teunis,orchid
2022-08-17,CALCAT,Yolo,wt,0.897046579389356,Wallinga-Teunis,orchid
2022-08-17,CALCAT,Sacramento,cislaghi,0.954321572099654,Cislaghi,salmon
2022-08-17,CALCAT,San Francisco,cislaghi,0.916232140283631,Cislaghi,salmon
2022-08-17,CALCAT,Santa Clara,cislaghi,0.920572761203672,Cislaghi,salmon
2022-08-17,CALCAT,Stanislaus,cislaghi,0.980015142263601,Cislaghi,salmon
2022-08-17,CALCAT,Yolo,cislaghi,0.931563041649185,Cislaghi,salmon
2022-08-17,CALCAT,Sacramento,ucsf,0.956093678165283,UCSF,teal
2022-08-17,CALCAT,San Francisco,ucsf,0.945621096420763,UCSF,teal
2022-08-17,CALCAT,Santa Clara,ucsf,0.946486617487994,UCSF,teal
2022-08-17,CALCAT,Stanislaus,ucsf,0.963504936863573,UCSF,teal
2022-08-17,CALCAT,Yolo,ucsf,0.952931462449848,UCSF,teal
2022-08-17,CALCAT,Sacramento,ww_rtestim,0.971458634917498,CDPH Wastewater,firebrick
2022-08-17,CALCAT,San Francisco,ww_rtestim,0.94870945238336,CDPH Wastewater,firebrick
2022-08-17,CALCAT,Santa Clara,ww_rtestim,0.939140145351853,CDPH Wastewater,firebrick
2022-08-17,CALCAT,Yolo,ww_rtestim,0.944761127068129,CDPH Wastewater,firebrick
2022-08-17,CALCAT,Sacramento,BioBot,0.979088194307198,"",""
2022-08-17,CALCAT,Sacramento,Cal-SuWers,0.963242581504811,"",""
2022-08-17,CALCAT,San Francisco,Cal-SuWers,0.944353341347003,"",""
2022-08-17,CALCAT,Santa Clara,Cal-SuWers,0.963685364695686,"",""
2022-08-17,CALCAT,Stanislaus,Cal-SuWers,0.937880262423836,"",""
2022-08-17,CALCAT,Yolo,Cal-SuWers,0.972133754781146,"",""
2022-08-17,CALCAT,Sacramento,m.rt,0.960196524392547,Ensemble Est.,black
2022-08-17,CALCAT,San Francisco,m.rt,0.943268622984449,Ensemble Est.,black
2022-08-17,CALCAT,Santa Clara,m.rt,0.940508024998073,Ensemble Est.,black
2022-08-17,CALCAT,Stanislaus,m.rt,0.963780123669427,Ensemble Est.,black
2022-08-17,CALCAT,Yolo,m.rt,0.949030042332559,Ensemble Est.,black
2022-08-18,CALCAT,Sacramento,wt,0.944031241194743,Wallinga-Teunis,orchid
2022-08-18,CALCAT,San Francisco,wt,0.948841140214487,Wallinga-Teunis,orchid
2022-08-18,CALCAT,Santa Clara,wt,0.943370255513968,Wallinga-Teunis,orchid
2022-08-18,CALCAT,Stanislaus,wt,0.97088129599068,Wallinga-Teunis,orchid
2022-08-18,CALCAT,Yolo,wt,0.92337829523386,Wallinga-Teunis,orchid
2022-08-18,CALCAT,Sacramento,cislaghi,0.956510495526471,Cislaghi,salmon
2022-08-18,CALCAT,San Francisco,cislaghi,0.902151443767029,Cislaghi,salmon
2022-08-18,CALCAT,Santa Clara,cislaghi,0.919642602043373,Cislaghi,salmon
2022-08-18,CALCAT,Stanislaus,cislaghi,0.991551478268022,Cislaghi,salmon
2022-08-18,CALCAT,Yolo,cislaghi,0.914050937029067,Cislaghi,salmon
2022-08-18,CALCAT,Sacramento,ucsf,0.95541478259136,UCSF,teal
2022-08-18,CALCAT,San Francisco,ucsf,0.946010810327246,UCSF,teal
2022-08-18,CALCAT,Santa Clara,ucsf,0.946189614947363,UCSF,teal
2022-08-18,CALCAT,Stanislaus,ucsf,0.962271525267807,UCSF,teal
2022-08-18,CALCAT,Yolo,ucsf,0.952948015782638,UCSF,teal
2022-08-18,CALCAT,Sacramento,ww_rtestim,0.964734224582809,CDPH Wastewater,firebrick
2022-08-18,CALCAT,San Francisco,ww_rtestim,0.935854569694452,CDPH Wastewater,firebrick
2022-08-18,CALCAT,Santa Clara,ww_rtestim,0.939316920308628,CDPH Wastewater,firebrick
2022-08-18,CALCAT,Yolo,ww_rtestim,0.945692864454863,CDPH Wastewater,firebrick
2022-08-18,CALCAT,Sacramento,BioBot,0.981136923805374,"",""
2022-08-18,CALCAT,Sacramento,Cal-SuWers,0.963700299166422,"",""
2022-08-18,CALCAT,San Francisco,Cal-SuWers,0.945613305254441,"",""
2022-08-18,CALCAT,Santa Clara,Cal-SuWers,0.965366515972503,"",""
2022-08-18,CALCAT,Stanislaus,Cal-SuWers,0.938052509990554,"",""
2022-08-18,CALCAT,Yolo,Cal-SuWers,0.969840811383089,"",""
2022-08-18,CALCAT,Sacramento,m.rt,0.959814022169514,Ensemble Est.,black
2022-08-18,CALCAT,San Francisco,m.rt,0.944398388443598,Ensemble Est.,black
2022-08-18,CALCAT,Santa Clara,m.rt,0.941835405675991,Ensemble Est.,black
2022-08-18,CALCAT,Stanislaus,m.rt,0.966849925597216,Ensemble Est.,black
2022-08-18,CALCAT,Yolo,m.rt,0.946657791632489,Ensemble Est.,black
2022-08-19,CALCAT,Sacramento,wt,0.934995569990596,Wallinga-Teunis,orchid
2022-08-19,CALCAT,San Francisco,wt,0.960544652613354,Wallinga-Teunis,orchid
2022-08-19,CALCAT,Santa Clara,wt,0.936565450570442,Wallinga-Teunis,orchid
2022-08-19,CALCAT,Stanislaus,wt,0.97222180927491,Wallinga-Teunis,orchid
2022-08-19,CALCAT,Yolo,wt,0.949971143299476,Wallinga-Teunis,orchid
2022-08-19,CALCAT,Sacramento,cislaghi,0.961994526786352,Cislaghi,salmon
2022-08-19,CALCAT,San Francisco,cislaghi,0.893750478459512,Cislaghi,salmon
2022-08-19,CALCAT,Santa Clara,cislaghi,0.921530870624003,Cislaghi,salmon
2022-08-19,CALCAT,Stanislaus,cislaghi,0.989387886323102,Cislaghi,salmon
2022-08-19,CALCAT,Yolo,cislaghi,0.904210833661547,Cislaghi,salmon
2022-08-19,CALCAT,Sacramento,ucsf,0.954684139050312,UCSF,teal
2022-08-19,CALCAT,San Francisco,ucsf,0.946474630155181,UCSF,teal
2022-08-19,CALCAT,Santa Clara,ucsf,0.945915142657737,UCSF,teal
2022-08-19,CALCAT,Stanislaus,ucsf,0.960838391507766,UCSF,teal
2022-08-19,CALCAT,Yolo,ucsf,0.952915849529687,UCSF,teal
2022-08-19,CALCAT,Sacramento,ww_rtestim,0.957244315110374,CDPH Wastewater,firebrick
2022-08-19,CALCAT,San Francisco,ww_rtestim,0.92296155967354,CDPH Wastewater,firebrick
2022-08-19,CALCAT,Santa Clara,ww_rtestim,0.939900726002197,CDPH Wastewater,firebrick
2022-08-19,CALCAT,Yolo,ww_rtestim,0.946681724694148,CDPH Wastewater,firebrick
2022-08-19,CALCAT,Sacramento,BioBot,0.983196769893645,"",""
2022-08-19,CALCAT,Sacramento,Cal-SuWers,0.963955467372445,"",""
2022-08-19,CALCAT,San Francisco,Cal-SuWers,0.946979671881974,"",""
2022-08-19,CALCAT,Santa Clara,Cal-SuWers,0.966929846978025,"",""
2022-08-19,CALCAT,Stanislaus,Cal-SuWers,0.938139343531968,"",""
2022-08-19,CALCAT,Yolo,Cal-SuWers,0.9674415662098,"",""
2022-08-19,CALCAT,Sacramento,m.rt,0.959797649376619,Ensemble Est.,black
2022-08-19,CALCAT,San Francisco,m.rt,0.945480425585542,Ensemble Est.,black
2022-08-19,CALCAT,Santa Clara,m.rt,0.942060894192106,Ensemble Est.,black
2022-08-19,CALCAT,Stanislaus,m.rt,0.96729589537187,Ensemble Est.,black
2022-08-19,CALCAT,Yolo,m.rt,0.946808378274156,Ensemble Est.,black
2022-08-20,CALCAT,Sacramento,wt,0.928379976868636,Wallinga-Teunis,orchid
2022-08-20,CALCAT,San Francisco,wt,0.961653868867913,Wallinga-Teunis,orchid
2022-08-20,CALCAT,Santa Clara,wt,0.92483837858102,Wallinga-Teunis,orchid
2022-08-20,CALCAT,Stanislaus,wt,0.974146180981451,Wallinga-Teunis,orchid
2022-08-20,CALCAT,Yolo,wt,0.971308590843283,Wallinga-Teunis,orchid
2022-08-20,CALCAT,Sacramento,cislaghi,0.972813570633048,Cislaghi,salmon
2022-08-20,CALCAT,San Francisco,cislaghi,0.901197349836873,Cislaghi,salmon
2022-08-20,CALCAT,Santa Clara,cislaghi,0.926454007035853,Cislaghi,salmon
2022-08-20,CALCAT,Stanislaus,cislaghi,0.987533249731623,Cislaghi,salmon
2022-08-20,CALCAT,Yolo,cislaghi,0.903485763678526,Cislaghi,salmon
2022-08-20,CALCAT,Sacramento,ucsf,0.953906516263504,UCSF,teal
2022-08-20,CALCAT,San Francisco,ucsf,0.947019075651825,UCSF,teal
2022-08-20,CALCAT,Santa Clara,ucsf,0.945668703187778,UCSF,teal
2022-08-20,CALCAT,Stanislaus,ucsf,0.959204390331137,UCSF,teal
2022-08-20,CALCAT,Yolo,ucsf,0.952822139142616,UCSF,teal
2022-08-20,CALCAT,Sacramento,ww_rtestim,0.949345192915102,CDPH Wastewater,firebrick
2022-08-20,CALCAT,San Francisco,ww_rtestim,0.910806716935745,CDPH Wastewater,firebrick
2022-08-20,CALCAT,Santa Clara,ww_rtestim,0.940999214455397,CDPH Wastewater,firebrick
2022-08-20,CALCAT,Yolo,ww_rtestim,0.947727968428684,CDPH Wastewater,firebrick
2022-08-20,CALCAT,Sacramento,BioBot,0.985212013923366,"",""
2022-08-20,CALCAT,Sacramento,Cal-SuWers,0.963982903561954,"",""
2022-08-20,CALCAT,San Francisco,Cal-SuWers,0.948405015568701,"",""
2022-08-20,CALCAT,Santa Clara,Cal-SuWers,0.968345464132944,"",""
2022-08-20,CALCAT,Stanislaus,Cal-SuWers,0.938106476092572,"",""
2022-08-20,CALCAT,Yolo,Cal-SuWers,0.964996805656905,"",""
2022-08-20,CALCAT,Sacramento,m.rt,0.959556509402513,Ensemble Est.,black
2022-08-20,CALCAT,San Francisco,m.rt,0.946369003687149,Ensemble Est.,black
2022-08-20,CALCAT,Santa Clara,m.rt,0.941423398657187,Ensemble Est.,black
2022-08-20,CALCAT,Stanislaus,m.rt,0.966593932225625,Ensemble Est.,black
2022-08-20,CALCAT,Yolo,m.rt,0.949495382298985,Ensemble Est.,black
2022-08-21,CALCAT,Sacramento,wt,0.92710817162187,Wallinga-Teunis,orchid
2022-08-21,CALCAT,San Francisco,wt,0.954670584572452,Wallinga-Teunis,orchid
2022-08-21,CALCAT,Santa Clara,wt,0.910750803586083,Wallinga-Teunis,orchid
2022-08-21,CALCAT,Stanislaus,wt,0.975410244904114,Wallinga-Teunis,orchid
2022-08-21,CALCAT,Yolo,wt,0.986768361385661,Wallinga-Teunis,orchid
2022-08-21,CALCAT,Sacramento,cislaghi,0.975756834891488,Cislaghi,salmon
2022-08-21,CALCAT,San Francisco,cislaghi,0.913518534289205,Cislaghi,salmon
2022-08-21,CALCAT,Santa Clara,cislaghi,0.938363677008825,Cislaghi,salmon
2022-08-21,CALCAT,Stanislaus,cislaghi,0.983315066900902,Cislaghi,salmon
2022-08-21,CALCAT,Yolo,cislaghi,0.899120684313447,Cislaghi,salmon
2022-08-21,CALCAT,Sacramento,ucsf,0.953087993108063,UCSF,teal
2022-08-21,CALCAT,San Francisco,ucsf,0.94764941184418,UCSF,teal
2022-08-21,CALCAT,Santa Clara,ucsf,0.945455402849786,UCSF,teal
2022-08-21,CALCAT,Stanislaus,ucsf,0.957373352689794,UCSF,teal
2022-08-21,CALCAT,Yolo,ucsf,0.95265979002716,UCSF,teal
2022-08-21,CALCAT,Sacramento,ww_rtestim,0.941455795812451,CDPH Wastewater,firebrick
2022-08-21,CALCAT,San Francisco,ww_rtestim,0.900061951950441,CDPH Wastewater,firebrick
2022-08-21,CALCAT,Santa Clara,ww_rtestim,0.942679513126659,CDPH Wastewater,firebrick
2022-08-21,CALCAT,Yolo,ww_rtestim,0.948831777075327,CDPH Wastewater,firebrick
2022-08-21,CALCAT,Sacramento,BioBot,0.987137793973892,"",""
2022-08-21,CALCAT,Sacramento,Cal-SuWers,0.963766763584967,"",""
2022-08-21,CALCAT,San Francisco,Cal-SuWers,0.949851569945988,"",""
2022-08-21,CALCAT,Santa Clara,Cal-SuWers,0.969582106730674,"",""
2022-08-21,CALCAT,Stanislaus,Cal-SuWers,0.937932500923825,"",""
2022-08-21,CALCAT,Yolo,Cal-SuWers,0.962575978271744,"",""
2022-08-21,CALCAT,Sacramento,m.rt,0.958997169735869,Ensemble Est.,black
2022-08-21,CALCAT,San Francisco,m.rt,0.947047705883729,Ensemble Est.,black
2022-08-21,CALCAT,Santa Clara,m.rt,0.941193151194751,Ensemble Est.,black
2022-08-21,CALCAT,Stanislaus,m.rt,0.966532394948196,Ensemble Est.,black
2022-08-21,CALCAT,Yolo,m.rt,0.951817690823084,Ensemble Est.,black
2022-08-22,CALCAT,Sacramento,wt,0.932381880257888,Wallinga-Teunis,orchid
2022-08-22,CALCAT,San Francisco,wt,0.942310067244947,Wallinga-Teunis,orchid
2022-08-22,CALCAT,Santa Clara,wt,0.896892785332939,Wallinga-Teunis,orchid
2022-08-22,CALCAT,Stanislaus,wt,0.97393765011182,Wallinga-Teunis,orchid
2022-08-22,CALCAT,Yolo,wt,0.994078459041876,Wallinga-Teunis,orchid
2022-08-22,CALCAT,Sacramento,cislaghi,0.966446249361391,Cislaghi,salmon
2022-08-22,CALCAT,San Francisco,cislaghi,0.927085541111454,Cislaghi,salmon
2022-08-22,CALCAT,Santa Clara,cislaghi,0.948800566598933,Cislaghi,salmon
2022-08-22,CALCAT,Stanislaus,cislaghi,0.982372438380633,Cislaghi,salmon
2022-08-22,CALCAT,Yolo,cislaghi,0.895363880295119,Cislaghi,salmon
2022-08-22,CALCAT,Sacramento,ucsf,0.952241142846636,UCSF,teal
2022-08-22,CALCAT,San Francisco,ucsf,0.948375404279022,UCSF,teal
2022-08-22,CALCAT,Santa Clara,ucsf,0.945283780423915,UCSF,teal
2022-08-22,CALCAT,Stanislaus,ucsf,0.955357582365006,UCSF,teal
2022-08-22,CALCAT,Yolo,ucsf,0.952425271210679,UCSF,teal
2022-08-22,CALCAT,Sacramento,ww_rtestim,0.933987798603048,CDPH Wastewater,firebrick
2022-08-22,CALCAT,San Francisco,ww_rtestim,0.891254249548257,CDPH Wastewater,firebrick
2022-08-22,CALCAT,Santa Clara,ww_rtestim,0.944964602878725,CDPH Wastewater,firebrick
2022-08-22,CALCAT,Yolo,ww_rtestim,0.949993718672945,CDPH Wastewater,firebrick
2022-08-22,CALCAT,Sacramento,BioBot,0.988929489728273,"",""
2022-08-22,CALCAT,Sacramento,Cal-SuWers,0.963302749621944,"",""
2022-08-22,CALCAT,San Francisco,Cal-SuWers,0.951269298986137,"",""
2022-08-22,CALCAT,Santa Clara,Cal-SuWers,0.97061861982985,"",""
2022-08-22,CALCAT,Stanislaus,Cal-SuWers,0.93760969551723,"",""
2022-08-22,CALCAT,Yolo,Cal-SuWers,0.96024284624698,"",""
2022-08-22,CALCAT,Sacramento,m.rt,0.958381344831178,Ensemble Est.,black
2022-08-22,CALCAT,San Francisco,m.rt,0.945659518246984,Ensemble Est.,black
2022-08-22,CALCAT,Santa Clara,m.rt,0.942987502668657,Ensemble Est.,black
2022-08-22,CALCAT,Stanislaus,m.rt,0.965904900230554,Ensemble Est.,black
2022-08-22,CALCAT,Yolo,m.rt,0.952635733460152,Ensemble Est.,black
2022-08-23,CALCAT,Sacramento,wt,0.938307493787306,Wallinga-Teunis,orchid
2022-08-23,CALCAT,San Francisco,wt,0.925024701250173,Wallinga-Teunis,orchid
2022-08-23,CALCAT,Santa Clara,wt,0.886810607856106,Wallinga-Teunis,orchid
2022-08-23,CALCAT,Stanislaus,wt,0.967606721019017,Wallinga-Teunis,orchid
2022-08-23,CALCAT,Yolo,wt,0.988406957366261,Wallinga-Teunis,orchid
2022-08-23,CALCAT,Sacramento,cislaghi,0.952890785683288,Cislaghi,salmon
2022-08-23,CALCAT,San Francisco,cislaghi,0.9380769924147,Cislaghi,salmon
2022-08-23,CALCAT,Santa Clara,cislaghi,0.954053583441215,Cislaghi,salmon
2022-08-23,CALCAT,Stanislaus,cislaghi,0.981311916451992,Cislaghi,salmon
2022-08-23,CALCAT,Yolo,cislaghi,0.905893313687006,Cislaghi,salmon
2022-08-23,CALCAT,Sacramento,ucsf,0.951384621760837,UCSF,teal
2022-08-23,CALCAT,San Francisco,ucsf,0.949210497637324,UCSF,teal
2022-08-23,CALCAT,Santa Clara,ucsf,0.945164806808547,UCSF,teal
